Project ID,Project Name,IM Group,Character Count
132608,FMP : Foundation Medical Partners (MAIN) : Foundation OB/GYN,C19-FMP : Foundation Medical Partners (MAIN) : Foundation OB/GYN,64
132609,FMP : Foundation Medical Partners (MAIN) : Merrimack Medical Center,C19-FMP : Foundation Medical Partners (MAIN) : Merrimack Medical Center,71
132612,FMP : Foundation Medical Partners (MAIN) : New England Urology,C19-FMP : Foundation Medical Partners (MAIN) : New England Urology,66
786179,FOHC : TS-Integrated Family Care Clinic,C19-FOHC : TS-Integrated Family Care Clinic,43
803731,FOHC : TS-Internal Medicine and Pediatrics,C19-FOHC : TS-Internal Medicine and Pediatrics,46
803737,FOHC : TS-Johnson Creek Clinic,C19-FOHC : TS-Johnson Creek Clinic,34
558290,FOT : TS-Florida Oncology Tavares,C19-FOT : TS-Florida Oncology Tavares,37
91649,FPC : Charlton Memorial Hospital,C19-FPC : Charlton Memorial Hospital,36
399580,FPN : Dyer Cardiology,C19-FPN : Dyer Cardiology,25
18048,FPN : Franciscan Physician Network,C19-FPN : Franciscan Physician Network,38
138155,FPN : Franciscan Physician Network Dermatology,C19-FPN : Franciscan Physician Network Dermatology,50
430639,FPN : Franciscan Physician Network Pulmonology (MAIN) : Hammond Clinic,C19-FPN : Franciscan Physician Network Pulmonology (MAIN) : Hammond Clinic,74
430640,FPN : Franciscan Physician Network Pulmonology (MAIN) : Munster Medical Center,C19-FPN : Franciscan Physician Network Pulmonology (MAIN) : Munster Medical Center,82
722658,FPN : Franciscan Physicians Network Heme/Onc (MAIN) : Columbus,C19-FPN : Franciscan Physicians Network Heme/Onc (MAIN) : Columbus,66
722657,FPN : Franciscan Physicians Network Heme/Onc (MAIN) : Indianapolis,C19-FPN : Franciscan Physicians Network Heme/Onc (MAIN) : Indianapolis,70
722659,FPN : Franciscan Physicians Network Heme/Onc (MAIN) : Mooresville,C19-FPN : Franciscan Physicians Network Heme/Onc (MAIN) : Mooresville,69
188844,FPO : The Center for Orthopaedic Innovations,C19-FPO : The Center for Orthopaedic Innovations,48
520152,FRGM : TS-Front Range Geriatric Medicine,C19-FRGM : TS-Front Range Geriatric Medicine,44
751494,FRMIU : TS-Florida Robotic Minimally Invasive Urogynecology (MAIN) : TS-Coconut Creek Office,C19-FRMIU : TS-Florida Robotic Minimally Invasive Urogynecology (MAIN) : TS-Coconut Creek Office,96
813978,FRMIU : TS-Florida Robotic Minimally Invasive Urogynecology (MAIN) : TS-Plantation Office,C19-FRMIU : TS-Florida Robotic Minimally Invasive Urogynecology (MAIN) : TS-Plantation Office,93
598657,FRPG : Tennova Healthcare - Clarksville,C19-FRPG : Tennova Healthcare - Clarksville,43
820119,FTH : Convenient Care,C19-FTH : Convenient Care,25
820120,FTH : Family Medicine Milan,C19-FTH : Family Medicine Milan,31
820121,FTH : Family Medicine New London,C19-FTH : Family Medicine New London,36
819808,FTH : Family Medicine Wakeman,C19-FTH : Family Medicine Wakeman,33
820123,FTH : Norwalk Memorial Home,C19-FTH : Norwalk Memorial Home,31
820122,FTH : Norwalk Primary Care,C19-FTH : Norwalk Primary Care,30
206632,FXWMD : TS-Francis X. Walsh MD,C19-FXWMD : TS-Francis X. Walsh MD,34
480886,GBMC : Greater Baltimore Medical Center GI,C19-GBMC : Greater Baltimore Medical Center GI,46
16508,GBMC : Orthopaedic Specialists-Ortho,C19-GBMC : Orthopaedic Specialists-Ortho,40
78220,GCLTD : Gwinnett Clinic (MAIN) : Lawrenceville,C19-GCLTD : Gwinnett Clinic (MAIN) : Lawrenceville,50
124240,GCLTD : Gwinnett Clinic (MAIN) : Lilburn,C19-GCLTD : Gwinnett Clinic (MAIN) : Lilburn,44
191165,GCLTD : Gwinnett Clinic (MAIN) : Snellville,C19-GCLTD : Gwinnett Clinic (MAIN) : Snellville,47
430467,GCLTD : Gwinnett Clinic (MAIN) : Tucker,C19-GCLTD : Gwinnett Clinic (MAIN) : Tucker,43
206250,GCRMC : Alamogordo Cardiology,C19-GCRMC : Alamogordo Cardiology,33
550135,GCRMC : Alamogordo General Surgery,C19-GCRMC : Alamogordo General Surgery,38
550136,GCRMC : Alamogordo Pediatrics,C19-GCRMC : Alamogordo Pediatrics,33
206251,GCRMC : Champion (MAIN) : Orthopedics,C19-GCRMC : Champion (MAIN) : Orthopedics,41
710705,GCRMC : Champion (MAIN) : Pain Management,C19-GCRMC : Champion (MAIN) : Pain Management,45
206253,GCRMC : Champion Internal Medicine,C19-GCRMC : Champion Internal Medicine,38
698876,GCV : Gulf Coast Veterinary Specialists,C19-GCV : Gulf Coast Veterinary Specialists,43
754686,GD : Glazer Dermatology (MAIN) : Glazer Dermatology - Arlington Heights,C19-GD : Glazer Dermatology (MAIN) : Glazer Dermatology - Arlington Heights,75
705703,GD : Glazer Dermatology (MAIN) : Glazer Dermatology - Buffalo Grove,C19-GD : Glazer Dermatology (MAIN) : Glazer Dermatology - Buffalo Grove,71
754687,GD : Glazer Dermatology (MAIN) : Glazer Dermatology - Highland Park,C19-GD : Glazer Dermatology (MAIN) : Glazer Dermatology - Highland Park,71
427120,GEA : Georgia Emergency Associates (Main) : Candler Hospital,C19-GEA : Georgia Emergency Associates (Main) : Candler Hospital,64
427121,GEA : Georgia Emergency Associates (Main) : St. Josephs Hospital-Savannah,C19-GEA : Georgia Emergency Associates (Main) : St. Josephs Hospital-Savannah,77
78430,GEMED : Piedmont Athens Regional,C19-GEMED : Piedmont Athens Regional,36
21580,GEMS : Wayne Memorial Hospital-ED,C19-GEMS : Wayne Memorial Hospital-ED,37
785973,"GEPS : Georgia Eye Physicians and Surgeons, PC","C19-GEPS : Georgia Eye Physicians and Surgeons, PC",50
122233,GFPP : TS-Gastroenterology Specialists,C19-GFPP : TS-Gastroenterology Specialists,42
88654,GGH : Geneva General Hospital,C19-GGH : Geneva General Hospital,33
698366,GGI : TS-Gateway Gastroenterology,C19-GGI : TS-Gateway Gastroenterology,37
484084,"GHMDI : TS-Gina M. Heal, MD","C19-GHMDI : TS-Gina M. Heal, MD",31
16567,GHSMA : Augusta University Health System AM Shift,C19-GHSMA : Augusta University Health System AM Shift,53
507458,GHSMA : Augusta University Health System PM shift,C19-GHSMA : Augusta University Health System PM shift,53
123867,GHSMA : Augusta University Medical Center-Trauma Surgery,C19-GHSMA : Augusta University Medical Center-Trauma Surgery,60
16564,GHSMA : Pediatric Gastroenterology,C19-GHSMA : Pediatric Gastroenterology,38
202219,GLAS : Gundersen Health System Outpatient (MAIN) : Decorah Clinic,C19-GLAS : Gundersen Health System Outpatient (MAIN) : Decorah Clinic,69
202217,GLAS : Gundersen Health System Outpatient (MAIN) : Family Medicine Residency Clinic,C19-GLAS : Gundersen Health System Outpatient (MAIN) : Family Medicine Residency Clinic,87
773946,GLAS : Gundersen Health System Outpatient (MAIN) : La Crosse Endo,C19-GLAS : Gundersen Health System Outpatient (MAIN) : La Crosse Endo,69
783799,GLAS : Gundersen Health System Outpatient (MAIN) : La Crosse Family Medicine,C19-GLAS : Gundersen Health System Outpatient (MAIN) : La Crosse Family Medicine,80
202216,GLAS : Gundersen Health System Outpatient (MAIN) : Onalaska Clinic,C19-GLAS : Gundersen Health System Outpatient (MAIN) : Onalaska Clinic,70
202221,GLAS : Gundersen Health System Outpatient (MAIN) : Rolling Hills Rehabilitation Center,C19-GLAS : Gundersen Health System Outpatient (MAIN) : Rolling Hills Rehabilitation Center,90
202222,GLAS : Gundersen Health System Outpatient (MAIN) : Sparta Clinic,C19-GLAS : Gundersen Health System Outpatient (MAIN) : Sparta Clinic,68
202220,GLAS : Gundersen Health System Outpatient (MAIN) : West Union Clinic,C19-GLAS : Gundersen Health System Outpatient (MAIN) : West Union Clinic,72
202656,GLAS : Gundersen Lutheran Emergency and Urgent Care,C19-GLAS : Gundersen Lutheran Emergency and Urgent Care,55
766935,GLAS : TS-Gundersen Onalaska Clinic - Level 2,C19-GLAS : TS-Gundersen Onalaska Clinic - Level 2,49
188611,GMC : CHC - Edgerton,C19-GMC : CHC - Edgerton,24
188610,GMC : Genesis Health Group-Bettendorf OB/GYN,C19-GMC : Genesis Health Group-Bettendorf OB/GYN,48
16871,GMC : Genesis Health Group-Family Practice,C19-GMC : Genesis Health Group-Family Practice,46
16869,GMC : Genesis Medical Center-Davenport,C19-GMC : Genesis Medical Center-Davenport,42
88203,GMC : Neurology Davenport,C19-GMC : Neurology Davenport,29
91962,GMC : Pain and Spine Center,C19-GMC : Pain and Spine Center,31
76165,GNE : Bloomsburg Hospital,C19-GNE : Bloomsburg Hospital,29
379282,GNE : Geisinger Holy Spirit Hospital,C19-GNE : Geisinger Holy Spirit Hospital,40
340852,GNE : Geisinger South Wilkes-Barre,C19-GNE : Geisinger South Wilkes-Barre,38
16928,GNE : Geisinger Wyoming Valley,C19-GNE : Geisinger Wyoming Valley,34
123878,GNE : Geisinger-Shamokin Area Community Hospital,C19-GNE : Geisinger-Shamokin Area Community Hospital,52
638485,GPS : Tidelands Health Family Medicine - Georgetown,C19-GPS : Tidelands Health Family Medicine - Georgetown,55
42005,GREP : Mercy Health St. Mary's,C19-GREP : Mercy Health St. Mary's,34
89158,GRH : Grande Ronde Hospital,C19-GRH : Grande Ronde Hospital,31
197796,GRMD : Collins Medical Associate 2,C19-GRMD : Collins Medical Associate 2,38
427099,GSHS : Good Samaritan Regional Medical Center,C19-GSHS : Good Samaritan Regional Medical Center,49
105402,GSPS : Good Shepherd Medical Associates (Main) : Christus Family Practice,C19-GSPS : Good Shepherd Medical Associates (Main) : Christus Family Practice,77
105401,GSPS : Good Shepherd Medical Associates (Main) : Longview Internal Medicine,C19-GSPS : Good Shepherd Medical Associates (Main) : Longview Internal Medicine,79
105404,GSPS : Good Shepherd Medical Associates (Main) : Marshall Internal Medicine,C19-GSPS : Good Shepherd Medical Associates (Main) : Marshall Internal Medicine,79
422107,GU : Atlanta,C19-GU : Atlanta,16
505767,GU : Austell,C19-GU : Austell,16
430473,GU : Canton,C19-GU : Canton,15
505766,GU : Duluth,C19-GU : Duluth,15
430474,GU : Marietta,C19-GU : Marietta,17
505765,GU : Snellville,C19-GU : Snellville,19
430472,GU : Woodstock,C19-GU : Woodstock,18
203968,GWMFA : United Medical Center,C19-GWMFA : United Medical Center,33
706930,GWO : Greenwood Orthopaedics - (MAIN) : Greenwood Orthopaedics - Emerson,C19-GWO : Greenwood Orthopaedics - (MAIN) : Greenwood Orthopaedics - Emerson,76
52004,GWO : Greenwood Orthopaedics - (MAIN) : Greenwood Orthopaedics - Main,C19-GWO : Greenwood Orthopaedics - (MAIN) : Greenwood Orthopaedics - Main,73
613758,HAH : Fitchburg Family Practice,C19-HAH : Fitchburg Family Practice,35
84289,HARC : Cardiology-Cartersville,C19-HARC : Cardiology-Cartersville,34
238350,HARC : Cardiology-Rome,C19-HARC : Cardiology-Rome,26
90354,"HARC : Ear, Nose and Throat Rome","C19-HARC : Ear, Nose and Throat Rome",36
91460,HARC : Harbin Clinic Orthopaedics and Sports Medicine,C19-HARC : Harbin Clinic Orthopaedics and Sports Medicine,57
238246,HARC : Neuroscience,C19-HARC : Neuroscience,23
238349,HARC : Pulmonology,C19-HARC : Pulmonology,22
238247,HARC : Spine and Pain - Specialty Center,C19-HARC : Spine and Pain - Specialty Center,44
139813,HATC : Georgia Sports Medicine,C19-HATC : Georgia Sports Medicine,34
378954,HATC : Tift Regional Urology,C19-HATC : Tift Regional Urology,32
155342,HATC : Tifton Regional Medical Center-Main Campus,C19-HATC : Tifton Regional Medical Center-Main Campus,53
430169,HCACH : Health Care Authority of the City of Huntsville (MAIN) : Huntsville Hospital,C19-HCACH : Health Care Authority of the City of Huntsville (MAIN) : Huntsville Hospital,88
430168,HCACH : Health Care Authority of the City of Huntsville (MAIN) : Huntsville Hospital for Women and Children,C19-HCACH : Health Care Authority of the City of Huntsville (MAIN) : Huntsville Hospital for Women and Children,111
704971,HCACPS : Denver Center for Joint Replacement,C19-HCACPS : Denver Center for Joint Replacement,48
665244,HCACPS : OrthoONE Presbyterian St. Luke,C19-HCACPS : OrthoONE Presbyterian St. Luke,43
526733,HCACPS : TS-The Colorado Center for Gynecologic Oncology,C19-HCACPS : TS-The Colorado Center for Gynecologic Oncology,60
698874,HCAMO : Peak Orthopaedics,C19-HCAMO : Peak Orthopaedics,29
731778,HCAMO : Unity Health Building,C19-HCAMO : Unity Health Building,33
731780,HCAMO : Valor Health Hospital,C19-HCAMO : Valor Health Hospital,33
731779,HCAMO : Weiser Memorial Hospital,C19-HCAMO : Weiser Memorial Hospital,36
698875,HCAMO : West Valley Cardiology Services,C19-HCAMO : West Valley Cardiology Services,43
340595,HCAMW : Centerpoint Orthopedics Midwest Sports Medicine,C19-HCAMW : Centerpoint Orthopedics Midwest Sports Medicine,59
480265,HCAMW : Kansas City Women's Clinic Group,C19-HCAMW : Kansas City Women's Clinic Group,44
358695,HCAMW : KC Joint Replacement,C19-HCAMW : KC Joint Replacement,32
486417,HCAMW : Lee's Summit - The Surgical Weight Loss Institute of Kansas City,C19-HCAMW : Lee's Summit - The Surgical Weight Loss Institute of Kansas City,76
340599,HCAMW : Lee's Summit Medical Center,C19-HCAMW : Lee's Summit Medical Center,39
649496,HCAMW : Lee's Summit Medical Center - Family Care,C19-HCAMW : Lee's Summit Medical Center - Family Care,53
486416,HCAMW : Menorah - The Surgical Weight Loss Institute of Kansas City,C19-HCAMW : Menorah - The Surgical Weight Loss Institute of Kansas City,71
550134,HCAMW : Overland Park General and Bariatric Surgery,C19-HCAMW : Overland Park General and Bariatric Surgery,55
340598,HCAMW : Overland Park Medical Center,C19-HCAMW : Overland Park Medical Center,40
358797,HCAMW : Town Plaza,C19-HCAMW : Town Plaza,22
560031,HCAPS : HCA Physician Services Inc (MAIN) : Capital Region - Clinic,C19-HCAPS : HCA Physician Services Inc (MAIN) : Capital Region - Clinic,71
565564,HCAPS : HCA Physician Services Inc (MAIN) : Capital Region - Medical Center,C19-HCAPS : HCA Physician Services Inc (MAIN) : Capital Region - Medical Center,79
465253,HCAPS : TS-General Surgery of Trinity,C19-HCAPS : TS-General Surgery of Trinity,41
713138,HCHS : TS-Britt Medical Center,C19-HCHS : TS-Britt Medical Center,34
713037,HCHS : TS-Garner Medical Clinic,C19-HCHS : TS-Garner Medical Clinic,35
736722,HCMG : Gallagher Adult Practice,C19-HCMG : Gallagher Adult Practice,35
601613,HCMG : Holy Cross Hospital,C19-HCMG : Holy Cross Hospital,30
764835,HCMG : Michael and Dianne Bienes Comprehensive Cancer Center at Holy Cross Hospital,C19-HCMG : Michael and Dianne Bienes Comprehensive Cancer Center at Holy Cross Hospital,87
16424,HEP : Highline Emergency,C19-HEP : Highline Emergency,28
23511,HEPA : Castle Medical Center,C19-HEPA : Castle Medical Center,32
16553,HEPA : Hilo Medical Center,C19-HEPA : Hilo Medical Center,30
16548,HEPA : Wahiawa General Hospital,C19-HEPA : Wahiawa General Hospital,35
16940,HF : Christus St. Vincent,C19-HF : Christus St. Vincent,29
195693,HFBG : HealthFirst Blue Grass (MAIN) : Bryan Station,C19-HFBG : HealthFirst Blue Grass (MAIN) : Bryan Station,56
195695,HFBG : HealthFirst Blue Grass (MAIN) : Southland Clinic,C19-HFBG : HealthFirst Blue Grass (MAIN) : Southland Clinic,59
594377,HFMD : Dermatology (MAIN) : Long Beach Dermatology,C19-HFMD : Dermatology (MAIN) : Long Beach Dermatology,54
177943,HFMD : Dermatology (MAIN) : Palos Verdes Dermatology,C19-HFMD : Dermatology (MAIN) : Palos Verdes Dermatology,56
594376,HFMD : Dermatology (MAIN) : Seal Beach Dermatology,C19-HFMD : Dermatology (MAIN) : Seal Beach Dermatology,54
427126,HFMDG : Henry Ford Emergency (MAIN) : Henry Ford Hospital - Main,C19-HFMDG : Henry Ford Emergency (MAIN) : Henry Ford Hospital - Main,68
427124,HFMDG : Henry Ford Emergency (MAIN) : Henry Ford Medical Center - Sterling Heights,C19-HFMDG : Henry Ford Emergency (MAIN) : Henry Ford Medical Center - Sterling Heights,86
427125,HFMDG : Henry Ford Emergency (MAIN) : Henry Ford Medical Center (Fairlane),C19-HFMDG : Henry Ford Emergency (MAIN) : Henry Ford Medical Center (Fairlane),78
427094,HFMDG : Henry Ford Emergency (MAIN) : Henry Ford West Bloomfield Hospital,C19-HFMDG : Henry Ford Emergency (MAIN) : Henry Ford West Bloomfield Hospital,77
136549,HFWH : Center for Athletic Medicine,C19-HFWH : Center for Athletic Medicine,39
143637,HFWH : Chesterfield Orthopedics,C19-HFWH : Chesterfield Orthopedics,35
143636,HFWH : Common Orthopedics,C19-HFWH : Common Orthopedics,29
143639,HFWH : Family Medicine,C19-HFWH : Family Medicine,26
363961,HFWH : Ford Road,C19-HFWH : Ford Road,20
517934,HFWH : Henry Ford GI - Lakeside,C19-HFWH : Henry Ford GI - Lakeside,35
522426,HFWH : Henry Ford Hematology/Oncology (MAIN) : Shelby Macomb Medical Mall,C19-HFWH : Henry Ford Hematology/Oncology (MAIN) : Shelby Macomb Medical Mall,77
136544,HFWH : Henry Ford Medical Center Columbus,C19-HFWH : Henry Ford Medical Center Columbus,45
198126,HFWH : Henry Ford Physical Medicine and Rehabilitation,C19-HFWH : Henry Ford Physical Medicine and Rehabilitation,58
703678,HFWH : Henry Ford Urology (MAIN) : Detroit,C19-HFWH : Henry Ford Urology (MAIN) : Detroit,46
703679,HFWH : Henry Ford Urology (MAIN) : Fairlane,C19-HFWH : Henry Ford Urology (MAIN) : Fairlane,47
833911,HFWH : Henry Ford Urology (MAIN) : Lakeside,C19-HFWH : Henry Ford Urology (MAIN) : Lakeside,47
703680,HFWH : Henry Ford Urology (MAIN) : West Bloomfield,C19-HFWH : Henry Ford Urology (MAIN) : West Bloomfield,54
68013,HFWH : Henry Ford Wyandotte Family Medicine,C19-HFWH : Henry Ford Wyandotte Family Medicine,47
61948,HFWH : Henry Ford Wyandotte Orthopaedic,C19-HFWH : Henry Ford Wyandotte Orthopaedic,43
673868,HFWH : Macomb Plastics,C19-HFWH : Macomb Plastics,26
363962,HFWH : New Center One,C19-HFWH : New Center One,25
363963,HFWH : Pierson,C19-HFWH : Pierson,18
143635,HFWH : Seville Orthopedics,C19-HFWH : Seville Orthopedics,30
160760,HFWH : Shelby North,C19-HFWH : Shelby North,23
363964,HFWH : Troy Dermatology,C19-HFWH : Troy Dermatology,27
830103,HFWH : Washington Orthopedics,C19-HFWH : Washington Orthopedics,33
136543,HFWH : William Clay Ford Center for Athletic Medicine,C19-HFWH : William Clay Ford Center for Athletic Medicine,57
16956,HH : Winchendon Health Center,C19-HH : Winchendon Health Center,33
90725,HHCI : TS-Holyoke Health Center,C19-HHCI : TS-Holyoke Health Center,35
807282,HHHS : Decatur Morgan Hospital Decatur Campus,C19-HHHS : Decatur Morgan Hospital Decatur Campus,49
828851,HHHS : Decatur Morgan Hospital Decatur Campus Rate B,C19-HHHS : Decatur Morgan Hospital Decatur Campus Rate B,56
807285,HHHS : Decatur Morgan Hospital Parkway,C19-HHHS : Decatur Morgan Hospital Parkway,42
828850,HHHS : Decatur Morgan Hospital Parkway Campus Rate B,C19-HHHS : Decatur Morgan Hospital Parkway Campus Rate B,56
546233,HHMG : Avon - Urogynecology,C19-HHMG : Avon - Urogynecology,31
340707,HHMG : Dermatology-Farmington,C19-HHMG : Dermatology-Farmington,33
167356,HHMG : Farmington-Plastics,C19-HHMG : Farmington-Plastics,30
167355,HHMG : Glastonbury-Plastics,C19-HHMG : Glastonbury-Plastics,31
545229,HHMG : Hartford - Urogynecology,C19-HHMG : Hartford - Urogynecology,35
167358,HHMG : Hartford-Plastics,C19-HHMG : Hartford-Plastics,28
340033,HHMG : Hospital of Central Connecticut (MAIN) : Family Health Center,C19-HHMG : Hospital of Central Connecticut (MAIN) : Family Health Center,72
